Image,Dimensions,Entropy,Sharpness,Focus,Edge Sharpness (Brenner Gradient),Gradient Magnitude,Histogram Spread,NIQE,FSIM,IFC,NQM,PSNR,SSIM
resrgan_image.jpg,2048x2048,6.536456332308461,424.6519305431416,50.33298988885136,159697627,0.034907048615670455,1.417404,Not supported by current PIQ version,0.9678373008005421,0.17014802813438137,52.125610484311416,27.472881404622896,0.6143112850719057
VDSR.jpg,2048x2048,6.5021776783479375,6.949607801426282,19.92043662824905,21934517,0.013810737743555691,1.4587609,Not supported by current PIQ version,0.9916299903135715,0.6610072630206427,15.963743801548626,35.8754444007221,0.9676847958673186
SwinIR_large.png,2048x2048,6.475722486960284,345.1950469825348,43.587950468647016,152267528,0.03023017079975675,1.4483763,Not supported by current PIQ version,0.9690560351793956,0.22909369858667764,48.018649633357036,28.43761942680018,0.68497107638246
N-33-139-C-d-2-4_276_real_2048.png,2048x2048,6.497979571376549,3.401245325064696,19.499033540614764,19506724,0.013519541943166354,1.4619433,Not supported by current PIQ version,1.0,0.9999999999803831,0.0,inf,1.0
SwinIR.png,2048x2048,6.464083639054643,510.7402800773027,47.09972068746117,158511539,0.032665080251097,1.4602866,Not supported by current PIQ version,0.9564999887076263,0.20306754628477172,53.47447968681859,27.05736063011658,0.6528299359558037
BSRGAN.png,2048x2048,6.457054303864675,90.79659721760812,29.632542916456764,73409250,0.020550534400342164,1.5005951,Not supported by current PIQ version,0.9825544399229047,0.3271052804949454,30.365236526151264,32.00389640483657,0.827163812351788
esrgan_image.png,2048x2048,6.51150544973052,13.211865503968133,21.894594567705788,28706090,0.015182160105572096,1.4525689,Not supported by current PIQ version,0.9912490787707371,0.6026304393035233,15.514044463418836,35.911738169071874,0.9509967968289338
